ID,Title,Cost_Score,ROI_Score,SA_Score
d6941a77-c894-499c-81c2-c27e7568bf0e,Intelligent Area Agent,0.487024546,0.638003972,0.30563731
c8461871-f9b0-4644-ace2-839ffad42ea7,Cloud-Based Site System,0.725596674,0.421028058,0.641159142
6a5a5c08-a613-4e8c-a3b0-c6d252fd8fa9,Self-Healing Never System,0.308105382,0.500238569,0.548034736
9df44e13-a1d9-4dc5-993a-6e6407b12895,Automated Skill Agent,0.307456803,0.533002473,0.310802593
efd00c18-6fb2-4f9d-b872-03226359655f,Automated Maybe System,0.527557816,0.496760466,0.521114756
237e81b5-002d-4395-a3c1-e6646ffc89eb,Cloud-Based Star Platform,0.626030843,0.421426478,0.350171951
356fadfe-3e30-4fc6-b74b-35ff1727e971,Zero-Touch Must Manager,0.629022257,0.579704818,0.461715266
7fda31cd-023e-4477-a5da-c39c345e857d,Intelligent Boy Bot,0.426194004,0.505212856,0.638677624
e375cdd4-7af8-43b1-9233-0838021e407b,Intelligent Most Service,0.627467976,0.328122997,0.619478481
b9062158-72a7-4673-ba3e-64a9d6a2d3f4,Zero-Touch Young Bot,0.585007332,0.532935829,0.370727017
006c3777-4b1e-46a6-9250-f5d118fb0f88,Automated Animal Agent,0.418444608,0.606838649,0.621671626
63ba104d-415b-4c2d-bf04-00752d1860aa,AI-Powered Step Agent,0.728399405,0.378037601,0.505885738
6d41891c-94da-42cb-bf13-5354c58b5f0d,Cloud-Based Trial Optimizer,0.70148868,0.469387541,0.423145774
c7259b3b-d8da-4f1d-93dd-2aa11e360752,Intelligent Near Dashboard,0.547574462,0.661314644,0.394950182
4ed67a1f-54d2-4759-b0ee-41d6214f440d,Predictive Low Bot,0.536356001,0.542489158,0.524134562
ef9f6548-5970-42fb-aa51-242880ca5584,Smart Allow System,0.581828282,0.587318973,0.278712902
1225d336-63b9-4363-a4f4-1d07f33e212d,Zero-Touch Measure Analyzer,0.637101712,0.474944293,0.430612281
3a050cef-4a52-4348-a07d-52388c173a3f,Cloud-Based Interest Dashboard,0.470637503,0.717282274,0.599646652
984479c7-7f88-4796-a283-b9e8540a5d71,AI-Powered Rich Platform,0.504796183,0.529107839,0.636955568
51988c18-427a-40f4-b3fa-e224b8833995,Automated Military Manager,0.60872994,0.394616489,0.639435927
c63cbb64-ab4a-4158-8d81-71f4786da9ea,Predictive Where Dashboard,0.429353148,0.609558811,0.51362492
9352ea14-650b-49a7-aef3-a1cff64911db,Predictive Back Bot,0.475030664,0.533202846,0.396798196
993a5962-fbe2-4701-8a7c-63a056639b4f,Automated Be System,0.437717242,0.503918821,0.416995117
4c22f47c-3622-4a73-8c24-efa292162337,Automated Political Dashboard,0.277884198,0.367002585,0.475238737
b1199cb9-79da-44eb-b84f-3fa255a97e33,Zero-Touch Attorney Service,0.282816003,0.653625295,0.433030197
